qId,segmentId,type,difficulty,tag1,tag2,tag3,lawTag,revisionFlag,conceptId,variantGroupId,source_ref,imageUrl,stem,choiceA,choiceB,choiceC,choiceD,choiceE,explainA,explainB,explainC,explainD,explainE,correct,explainShort,explainLong,status,updatedAt
R5-B-Q025,R5-後半-supplementary-5,ability,3,,,,,false,,,令和5年度第一次検定 後半 No.25,,"工程管理に関する下記の1〜4のIつの記述のうち,適当なものの数は次のうちどれ か。 1工程の設定においては,施工のやり方,施工の順序によって工期,工費が大きく変動する恐 れがあり,施工手順・組合せ機械の検討を経て,最も適正な施工方法を選定する。 2工程計画は初期段階で設定した施工方法に基づき,工事数量の正確な把握と作業可能日数及 び作業能率を的確に推定し,各部分工事の経済的な所要時間を見積もることから始める。 3作業可能日数は,暦日による日数から休日と作業不可能日数を差し引いて求められ,作業 不可能日数は,現場の地形,地質,気象等の自然条件や工事の技術的特性から推定する。 4各部分作業の時間見積りができたら,タイムスケール上に割付け,全体の工期を超過した場 合には投入する人数・機械台数の変更や工法の修正等の試行錯誤を繰り返し工期に収める。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R5-B-Q026,R5-後半-supplementary-6,ability,3,,,,,false,,,令和5年度第一次検定 後半 No.26,,"工程管理に用いられる各工程表の特徴に関する下記の文章中ののR〜S に当てはまる語句の組合せとして,適当なものは次のうちどれか。 ・座標式工程表は,一方の軸に工事期間を,他の軸に工事量等を座標で表現するもので, R 工事では工事内容を確実に示すことができる。 ・グラフ式工程表は,横軸に工期を,縦軸に各作業の T を表示し,予定と実績の差を直 視的に比較でき,施工中の作業の進捗状況もよくわかる。 ・バーチャートは,横軸に時間をとり各工種が時間経過に従って表現され,作業間の関連がわか り,工期に影響する作業がどれであるか U 。 ・ネットワーク式工程表は,2つの作業の遅れや変化が工事全体の工期にどのように影響してく るかを S 。 R T U S",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R5-B-Q027,R5-後半-supplementary-7,ability,3,,,,,false,,,令和5年度第一次検定 後半 No.27,,"工程管理曲線(バナナ曲線)を用いた工程管理に関する下記の1〜4のIつの記述の うち,適当なもののみを全てあげている組合せは次のうちどれか。 1工程計画は,全工期に対して出来高を表すバナナ曲線の勾配が,工事の初期→中期→後期に おいて,急→緩→急となるようにする。 2実施工程曲線が限度内に進行を維持しながらも,バナナ曲線の下方限界に接近している場合 は,直ちに対策をとる必要がある。 3実施工程曲線がバナナ曲線の上方限界を超えたときは,工程遅延により突貫工事が不可避 となるので,施工計画を再検討する。 4予定工程曲線がバナナ曲線の許容限界からはずれるときには,一般的に不合理な工程計画と 考えられるので,再検討を要する。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R5-B-Q028,R5-後半-supplementary-8,ability,3,,,,,false,,,令和5年度第一次検定 後半 No.28,,"車両系建設機械の災害防止のために事業者が講じるべき措置に関する下記の1〜4の Iつの記述のうち,労働安全衛生法令上,正しいものの数は次のうちどれか。 1車両系建設機械を用いて作業を行うときは,あらかじめ,使用する車両系建設機械の種類 及び能力,運行経路,作業の方法を示した作業計画を定め,作業を行わなければならない。 2路肩,傾斜地等で車両系建設機械を用いて作業を行う場合で,当該車両系建設機械が転倒 又は転落する危険性があるときは,誘導者を配置して誘導させなければならない。 3車両系建設機械を用いて作業を行うときは,運転中の車両系建設機械に接触することによ り労働者に危険が生ずるおそれのある箇所に,労働者を立ち入らせてはならない。 4車両系建設機械の運転者が離席する時は,原動機を止め,又は,走行ブレーキをかける等の 逸走を防止する措置を講じなければならない。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R5-B-Q029,R5-後半-supplementary-9,ability,3,,,,,false,,,令和5年度第一次検定 後半 No.29,,"移動式クレーンの災害防止のために事業者が講じるべき措置に関する下記の文章中 ののR〜Sに当てはまる語句の組合せとして,労働安全衛生規則及びクレー ン等安全規則上,正しいものは次のうちどれか。 ・移動式クレーンの運転者及び玉掛けをする者が当該移動式クレーンの R を常時知るこ とができるよう,表示その他の措置を講じなければならない。 ・移動式クレーンの運転について一定の合図を定め,合図を行う者を T して,その者に合 図を行わせなければならない。 ・移動式クレーンを使用する作業において,クレーン上部旋回体と接触するおそれのある箇所や U の下に労働者を立ち入らせてはならない。 ・強風のため,移動式クレーンの作業の実施について危険が予想されるときは,当該作業を S しなければならない。 R T U S",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R5-B-Q030,R5-後半-supplementary-10,ability,3,,,,,false,,,令和5年度第一次検定 後半 No.30,,"工事中の埋設物の損傷等の防止のために行うべき措置に関する下記の1〜4のIつの 記述のうち, 建設工事公衆災害防止対策要綱上, 適当なもののみを全てあげている組合せは次のうちどれか。 1発注者又は施工者は,施工に先立ち,埋設物の管理者等が保管する台帳と設計図面を照らし 合わせて位置を確認した上で,細心の注意のもとで試掘等を行い,その埋設物の種類,位置, 規格,構造等を原則として目視により確認しなければならない。 2発注者又は施工者は,試掘等によって埋設物を確認した場合においては,その位置や周辺地 質の状況等の情報を道路管理者及び埋設物の管理者に報告しなければならない。 3発注者又は施工者は,埋設物に近接して工事を施工する場合には,あらかじめその埋設物の 管理者及び関係機関と協議し,埋設物の防護方法,立会の有無,緊急時の連絡先及びその方 法等を決定するものとする。 4発注者又は施工者は,埋設物の位置,名称,管理者の連絡先等を記載した標示板を取り付け る等により明確に認識できるようにし,近隣住民に確実に伝達しなければならない。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R5-B-Q031,R5-後半-supplementary-11,ability,3,,,,,false,,,令和5年度第一次検定 後半 No.31,,"酸素欠乏のおそれのある工事を行う場合,事業者が行うべき措置に関する下記の1〜 4のIつの記述のうち,酸素欠乏症等防止規則上,正しいものの数は次のうちどれ か。 1酸素欠乏危険場所においては,その作業の前日に,空気中の酸素の濃度を測定し,測定日時 や測定方法及び測定結果等の記録を一定の期間保存しなければならない。 2酸素欠乏危険作業に労働者を従事させる場合で,爆発,酸化等を防止するため換気すること ができない場合又は作業の性質上換気することが著しく困難な場合は,同時に就業する労 働者の人数と同数以上の空気呼吸器等を備え,労働者に使用させなければならない。 3酸素欠乏危険作業に労働者を従事させるときは,労働者を当該作業を行う場所に入場させ, 及び退場させる時に,保護具を点検しなければならない。 4酸素欠乏危険場所又はこれに隣接する場所で作業を行うときは,酸素欠乏危険作業に従事す る労働者以外の労働者が当該酸素欠乏危険場所に立ち入ることを禁止し,かつ,その旨を見や すい箇所に表示しなければならない。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R5-B-Q032,R5-後半-supplementary-12,ability,3,,,,,false,,,令和5年度第一次検定 後半 No.32,,"品質管理に関する下記の1〜4の I つの記述のうち, 適当なもののみを全てあげている組合せは次のうちどれか。 1品質は必ずある値付近にばらつくので,設計値を十分満足するような品質を実現するために は,ばらつき度合いを考慮し,余裕を持った品質を目標とする必要がある。 2品質管理は,施工計画立案の段階で管理特性を検討し,それを完成検査時にチェックする考え 方である。 3品質管理は,品質特性や品質標準を決め,作業標準に従って実施し,できるだけ早期に異 常を見つけ品質の安定をはかるために行う。 4品質特性を決める場合には,構造物の品質に及ぼす影響が小さく,測定しやすい特性である こと等に留意する。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R5-B-Q033,R5-後半-supplementary-13,ability,3,,,,,false,,,令和5年度第一次検定 後半 No.33,,"情報化施工におけるTS(トータルステーション),GNSS(全球測位衛星システム) を用いた盛土の締固め管理に関する下記の文章中ののR〜Sに当てはまる 語句の組合せとして,適当なものは次のうちどれか。 ・盛土材料を締め固める際には,モニタに表示される締固め回数分布図において,盛土施工範囲 の R について,規定回数だけ締め固めたことを示す色になるまで締め固める。 ・盛土施工に使用する材料は,事前の土質試験で品質を確認し,試験施工でまき出し厚や T を決定したものと同じ土質の材料であることを確認する。 ・TS・GNSS を用いた盛土の締固め管理は,締固め機械の走行位置を U に計測し, T を確認する。 ・TS・GNSS を用いた盛土の締固め管理システムの適用にあたっては, S や電波障害の 有無等を事前に調査して,システムの適用の可否を確認する。 R T U S",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R5-B-Q034,R5-後半-supplementary-14,ability,3,,,,,false,,,令和5年度第一次検定 後半 No.34,,"鉄筋の組立ての検査に関する下記の1〜4のIつの記述のうち,適当なものの数は次 のうちどれか。 1鉄筋の平均間隔を求める際には,配置された10本程度の鉄筋間隔の平均値とする。 2型枠に接するスペーサは,原則として,コンクリート製あるいはモルタル製とする。 3鉄筋のかぶりは,鉄筋の中心から構造物表面までの距離とする。 4設計図書に示されていない組立用鉄筋や金網等も,所定のかぶりを確保する。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R5-B-Q035,R5-後半-supplementary-15,ability,3,,,,,false,,,令和5年度第一次検定 後半 No.35,,"プレキャストコンクリート構造物の施工におけるプレキャスト部材の接合に関する下記 の1〜4のIつの記述のうち,適当なもののみを全てあげている組合せは次のうちど れか。 1部材の接合にあたっては,接合面の密着性を確保するとともに,接合部の断面やダクトを正 確に一致させておく必要がある。 2ダクトの接合部に塗布する接着剤は,十分な量をダクト内に流入させる。 3接着剤の取扱いについては,製品安全シート(SDS)に従った安全対策を講じる。 4モルタルやコンクリートを接合材料として用いる場合は,これらを打ち込む前に,接合面の コンクリートを乾燥状態にしておく必要がある。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R6-A-Q001,R6-前半-main-1,ability,3,,,,,false,,,令和6年度第一次検定 前半 No.1,,"下図の土の構成を表した模式図の記号を用いて,湿潤密度ρtと飽和度Sγを求 める式の次の組合せのうち,適当なものはどれか。 [湿潤密度] [飽和度] mw Vw",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R6-A-Q002,R6-前半-main-2,ability,3,,,,,false,,,令和6年度第一次検定 前半 No.2,,"下図の土の粒径加積曲線と三角座標に関する下記の文章中ののB,Cに 当てはまる語句の次の組合せのうち,適当なものはどれか。 ・土の粒径加積曲線Aの土質は,粒径加積曲線Bの土質に比べて,砂の割合は B 。 ・三角座標による土の分類において,Iの土質は,IIの土質に比べて,細粒分の割合は C 。 B C",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R6-A-Q003,R6-前半-main-3,ability,3,,,,,false,,,令和6年度第一次検定 前半 No.3,,"下図の単純梁に集中荷重Pが作用した場合の,最大の曲げモーメント値(M)を求 める次の式のうち,正しいものはどれか。 ただし,梁の自重は考慮しないものとする。 PL",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R6-A-Q004,R6-前半-main-4,ability,3,,,,,false,,,令和6年度第一次検定 前半 No.4,,"下図の台形の図心Gに関する次の記述のうち,適当でないものはどれか。 ただし,図形の密度及び厚さは均一なものとする。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
